SampleID,SampleType,Donor,Gravity,Time,Replicate,TotalReads,Bacteroides,Prevotella,Faecalibacterium,Roseburia,Blautia,Agathobacter,Subdoligranulum,Ruminococcus,Ruminococcus_gnavus_group,Ruminococcaceae_UCG-002,Ruminococcaceae_UCG-005,Ruminococcaceae_NK4A214_group,Lachnospira,Lachnospiraceae_NK4A136_group,Lachnospiraceae_UCG-001,Lachnospiraceae_UCG-004,Lachnoclostridium,Eubacterium_hallii_group,Eubacterium_eligens_group,Eubacterium_coprostanoligenes_group,Coprococcus,Anaerostipes,Dorea,Fusicatenibacter,Butyricicoccus,Christensenellaceae_R-7_group,Oscillibacter,Dialister,Veillonella,Megamonas,Phascolarctobacterium,Parabacteroides,Alistipes,Barnesiella,Odoribacter,Butyricimonas,Bilophila,Desulfovibrio,Sutterella,Parasutterella,Akkermansia,Bifidobacterium,Collinsella,Eggerthella,Enterococcus,Streptococcus,Lactobacillus,Enterobacter,Escherichia_Shigella,Klebsiella,Citrobacter,Clostridium_sensu_stricto_1,Clostridioides,Peptostreptococcus,Finegoldia,Paraprevotella,Romboutsia,Turicibacter,Holdemanella,Intestinibacter,Catenibacterium,Anaerotruncus,Parvimonas,Fusobacterium,Haemophilus,Campylobacter,Helicobacter,Methanobrevibacter,Anaerococcus,Porphyromonas,Alloprevotella,Granulicatella,Actinomyces,Bacillus,Staphylococcus,Corynebacterium,Pseudomonas,Acinetobacter,Enterocloster,Flavonifractor,Butyrivibrio,Clostridiales_vadinBB60_group,Family_XIII_AD3011_group,Monoglobus,Bacteroidetes_unclassified,Firmicutes_unclassified,Lachnospiraceae_unclassified,Ruminococcaceae_unclassified,Bacteroidales_unclassified,Proteobacteria_unclassified,Actinobacteria_unclassified,Verrucomicrobia_unclassified,Erysipelotrichaceae_UCG-003,Erysipelotrichaceae_UCG-006,Erysipelatoclostridium,Senegalimassilia,Slackia,Gordonibacter,Anaerobutyricum,Coprobacter,Murimonas,Anaerofustis,Pseudoflavonifractor,Oscillospira,Anaeroplasma,UCG-010,UCG-014,UCG-003,UCG-009,UCG-013,UCG-007,Rikenellaceae_RC9_gut_group,Candidatus_Saccharimonas,Mitsuokella,Succinivibrio,Succiniclasticum,Victivallis,Anaerovorax,Howardella,Butyricimonas_group
G1g_s_T8h_D2_R2,culture,2,1g_s,8h,2,20785,0.10820303103199423,0.3308636035602598,0.01082511426509502,0.004378157324993986,0.05080586961751263,0.0,0.0,0.002982920375270628,0.0,0.0,0.0003367813326918451,0.0,0.0,0.0,0.0036083714216983403,0.0,0.0,0.0,0.0,0.0,0.0,0.0013471253307673803,0.0009141207601635795,0.0,0.0,0.0,0.0,0.038248737070002405,0.09381765696415684,0.04873707000240558,0.02819340870820303,0.0,0.004618715419773875,0.0005773394274717344,0.0,0.0015395718065912918,0.007601635795044503,0.0,0.006495068559057012,0.005773394274717345,0.0014433485686793362,0.00019244647582391147,0.016742843396680297,0.0027423622804907386,0.0060139523694972335,0.01039210969449122,0.003704594659610296,0.00024055809477988935,0.025932162617272072,4.811161895597787e-05,0.0,0.0,9.622323791195574e-05,0.0005292278085157566,0.0,0.009477988934327641,0.0,0.0,0.0006254510464277123,0.0,0.0,0.0032234784700505173,0.0,0.0,0.021987009862881886,0.0031272552321385616,0.0,0.0,0.010295886456579265,0.005965840750541256,0.0,0.00428193408708203,0.0,0.0,0.06110175607409189,0.0,0.0,0.040317536685109456,0.0,9.622323791195574e-05,0.0,0.0004811161895597787,0.0,0.0,0.0,0.00019244647582391147,0.0,0.0,0.001828241520327159,0.0,0.0,0.001876353139283137,4.811161895597787e-05,0.0,9.622323791195574e-05,0.0,0.0,4.811161895597787e-05,0.0,0.0,0.0004811161895597787,0.0,0.0,0.0,4.811161895597787e-05,0.0,0.003993264373346163,0.00019244647582391147,0.0,0.0006254510464277123,0.0,0.002598027423622805,0.0,0.0,0.0074573009381765695,0.0,0.0,0.0,0.0,0.0015876834255472696
G1g_s_T8h_D2_R3,culture,2,1g_s,8h,3,23776,0.10203566621803499,0.2715343203230148,0.010935397039030955,0.013164535666218035,0.07768337819650067,0.0,0.0,0.002986204576043069,0.0,0.0,0.0005888290713324361,0.0,0.0,0.0,0.0,0.0,0.0013879542395693137,4.205921938088829e-05,0.0,0.0,0.0,4.205921938088829e-05,0.0,0.0,0.0,0.0,0.0,0.05526581426648721,0.057284656796769855,0.04685397039030956,0.02313257065948856,0.0,0.005299461641991925,0.0006308882907133243,0.0,0.005720053835800807,0.013921601615074023,0.0,0.007696837146702557,0.011734522207267834,0.003575033647375505,0.0007150067294751009,0.005930349932705249,0.002187079407806191,0.002481493943472409,0.012365410497981158,0.00492092866756393,0.0022711978465679676,0.012617765814266487,0.00012617765814266487,0.0033647375504710633,0.00025235531628532975,4.205921938088829e-05,0.00012617765814266487,0.0017664872139973081,0.019851951547779273,0.0,0.0,0.0,0.0005467698519515477,0.0,0.005341520861372813,0.0,0.0,0.02489905787348587,0.003070323014804845,0.0,0.0,0.020272543741588156,0.0025235531628532972,0.0,0.0016823687752355316,0.0,0.0,0.06317294751009421,0.0,0.00029441453566621804,0.06729475100942127,0.0,0.00033647375504710633,0.0,0.0,0.0,0.0,8.411843876177658e-05,0.0,0.0,0.0,0.0005047106325706595,0.0,4.205921938088829e-05,0.003028263795423957,0.0005467698519515477,0.0,0.00021029609690444146,0.0,0.0,0.0,0.0,0.0,4.205921938088829e-05,0.0,0.0,0.0,0.0004205921938088829,0.0,0.0,0.0,0.0,0.0006308882907133243,0.0,0.0018506056527590848,0.0,0.0,0.017622812920592194,0.0,0.0,0.0,0.0036591520861372815,0.0013879542395693137
G1g_s_T16h_D2_R1,culture,2,1g_s,16h,1,24528,0.0853310502283105,0.2508969341161122,0.005096216568819308,0.00040769732550554466,0.054427592954990216,0.0,0.0,0.0045662100456621,0.0,0.0,0.0008561643835616438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004484670580560991,0.0,0.0,0.0,0.0,0.0,0.03889432485322896,0.04484670580560991,0.04028049575994781,0.01952870189171559,0.0,0.008153946510110893,0.0,0.0,0.006727005870841487,0.0021200260926288322,0.0,0.013535551206784083,0.00228310502283105,0.0003669275929549902,0.0,0.007787018917155903,0.004606979778212655,0.007787018917155903,0.0095808871493803,0.007787018917155903,0.0014269406392694063,0.01744944553163731,0.0026908023483365948,0.0,0.0,0.0,0.0,0.0018754076973255054,0.01068166992824527,0.0,0.0,0.00020384866275277233,0.00020384866275277233,0.0,0.00228310502283105,0.0,0.0,0.05397912589693411,0.0021200260926288322,0.0,0.0,0.017490215264187866,0.00839856490541422,0.0,0.0024869536855838224,0.00016307893020221786,0.0,0.17624755381604695,4.0769732550554466e-05,0.0,0.05817840834964123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001223091976516634,0.0,0.0,0.0007338551859099804,0.0,0.0,0.0002446183953033268,0.0,0.0,0.0,0.0,0.0,0.00020384866275277233,0.0,0.0,8.153946510110893e-05,0.0,0.0,0.0,0.0,0.0,0.001223091976516634,0.0,0.0006523157208088715,0.0,0.0,0.016634050880626222,0.0,0.0,0.0,0.0,0.00383235485975212
G1g_s_T16h_D2_R2,culture,2,1g_s,16h,2,23739,0.07582459244281561,0.25401238468343235,0.0024853616411811786,0.004675849867306963,0.03732254939129702,0.0,0.0,0.00016849909431736806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002948734150553941,0.0,0.0,0.0,0.0,0.0,0.028813345128269937,0.08437592147942205,0.04755886937107713,0.011794936602215762,0.0,0.0014322423016976283,0.0,0.0020219891318084167,0.005097097603100383,0.005939593074687223,0.0,0.007161211508488142,0.004507350772989595,4.2124773579342014e-05,0.0004212477357934201,0.0016007413960149963,4.2124773579342014e-05,0.00964657314966932,0.013016555036016682,0.015670415771515227,0.002527486414760521,0.016175913054467334,8.424954715868403e-05,0.0004212477357934201,4.2124773579342014e-05,0.0,4.2124773579342014e-05,0.0,0.00964657314966932,0.0,0.0,0.0,0.0,0.0,0.0004633725093727621,0.0,0.0,0.0443152618054678,0.0007161211508488141,0.0,0.0,0.024390243902439025,0.01091031635704958,0.0,0.006234466489742617,0.0,0.0,0.16167488099751465,0.0011794936602215764,4.2124773579342014e-05,0.08311217827204179,0.0,4.2124773579342014e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021062386789671004,0.0,0.0,0.00021062386789671004,0.0,0.0,0.0,0.0005476220565314462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.424954715868403e-05,0.0,0.0014322423016976283,0.0,0.0,0.015628290997935886,0.0,0.0,0.0,0.0005054972829521042,0.005434095791735119
G1g_s_T16h_D2_R3,culture,2,1g_s,16h,3,26949,0.07703439830791495,0.25737504174551934,0.0028572488775093696,0.003636498571375561,0.04768265983895506,0.0,0.0,0.003376748673420164,0.0,0.0,7.421425655868492e-05,0.0,0.0,0.0,0.0,0.0,0.0,7.421425655868492e-05,0.0,0.00037107128279342464,0.0,0.0013358566180563286,0.0,0.0,0.0,0.0,0.0,0.027347953541875393,0.07666332702512152,0.046346803220898736,0.0147686370551783,0.0,0.00437864113696241,0.0,0.0,0.0017440350291290957,0.005491854985342684,0.0,0.00044528553935210954,0.00211510631192252,7.421425655868492e-05,0.0017811421574084382,0.0019666777988051505,0.0033396415451408213,0.015918958031837915,0.01220824520390367,0.006382426064046903,0.00033396415451408216,0.015807636646999888,0.0,0.0,0.0,0.0,0.0,0.0011874281049389587,0.008683068017366137,0.0,0.0,0.0,0.000482392667631452,0.0,0.003116998775464767,0.0,0.0,0.0415970908011429,0.0020408920553638354,0.0,0.0,0.02942595272551857,0.022078741326208764,0.0,0.0050094623177112324,0.0,0.0014842851311736985,0.12364095142676908,0.0,0.0,0.10427103046495231,0.00040817841107276706,0.0,0.0,0.002337749081598575,0.0,0.0,0.0,0.0,0.0,0.0,0.0006679283090281643,0.0,0.0,0.0017440350291290957,0.0,0.0,0.00011132138483802739,0.00014842851311736984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.710712827934246e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001855356413967123,0.0,0.0,0.017254814649894246,0.0,0.0,0.0,0.0,0.0014842851311736985
G1g_s_T24h_D2_R1,culture,2,1g_s,24h,1,27297,0.0511045169798879,0.13243213539949444,0.00043960874821408945,0.0031871634245521484,0.02223687584716269,0.0,0.0,0.0,0.0,0.0,0.00014653624940469647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009708026523061143,0.06132542037586548,0.0343993845477525,0.014104114005202038,0.0,0.0030406271751474523,0.0,0.0,0.002051507491665751,0.0013554603069934426,0.0,0.003919844671575631,0.00021980437410704473,0.00062277905996996,0.0,0.002417848115177492,0.00021980437410704473,0.011026852767703411,0.026413158955196542,0.0030406271751474523,0.0010623878081840496,0.02886764113272521,0.00560501153972964,0.0001831703117558706,0.0,0.0,0.0,0.0,0.00879217496428179,0.0,0.0,0.0,0.0,0.0,0.00040297468586291535,0.0,0.0,0.06693043191559513,0.000915851558779353,0.0,0.0,0.03417958017364545,0.030552808000879218,0.0,0.003333699673956845,0.0,0.0,0.2654870498589589,0.0008425834340770047,0.00014653624940469647,0.14954024251749276,0.0,0.0028574568633915813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005128768729164377,0.0,0.0,0.0008059493717258307,0.0,0.0,0.0,0.0001831703117558706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010990218705352236,0.0,7.326812470234824e-05,0.0,0.0,0.014653624940469649,0.0,0.0,0.0,0.0,0.0005495109352676119
G1g_s_T24h_D2_R2,culture,2,1g_s,24h,2,28935,0.05501987212718162,0.16219111802315536,0.0005184033177812338,0.005944358043891481,0.01638154484188699,0.0,0.0,0.0022118541558665975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021911180231553484,0.05602211854155867,0.034352859858303095,0.004872991187143598,0.0,0.0002419215482979091,0.0,0.0,0.007223086227751857,0.0017280110592707793,0.0,0.002108173492310351,0.004423708311733195,0.0,0.0,0.0036288232244686366,0.0006566442025228962,0.005978918265076897,0.02436495593571799,0.010057024364955936,0.001244167962674961,0.043580438914809054,0.0,0.0,0.0,0.0,0.0,0.0,0.012303438742007948,0.0,0.0,0.0,0.0,0.0,0.0011404872991187143,0.0,0.0,0.0705028512182478,0.0017280110592707793,0.0,0.0,0.02827026092966995,0.025090720580611715,0.0024537757041645067,0.004216346984620702,0.0,0.0,0.21181959564541214,0.0016588906168999481,0.00031104199066874026,0.14110938310005183,0.0,0.00010368066355624676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017280110592707794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010368066355624676,0.0,0.0,0.03093139796094695,0.0,0.0,0.0,0.00017280110592707794,0.0023155348194228444
G1g_s_T24h_D2_R3,culture,2,1g_s,24h,3,25382,0.0444015444015444,0.15475533842880781,0.0,0.0025214719092270113,0.03309431880860452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02131431723268458,0.07040422346544796,0.04034355054763218,0.015325821448270428,0.0,0.00011819399574501616,0.0,0.0,0.0010637459617051455,0.00011819399574501616,0.0,0.003821605862422189,0.002324481916318651,0.0,0.0,0.004136789851075565,0.0,0.014104483492238595,0.022181073201481365,0.015247025451107083,0.000748561973051769,0.052123552123552123,0.002403277913481995,0.0,0.0,0.0,0.0,0.0,0.009297927665274604,0.0,0.0,0.0,0.0,0.0,0.000748561973051769,0.0,0.0,0.056536127964699395,0.0043337798439839256,0.0,0.0,0.03305492081002285,0.018714049326294224,0.0,0.0061066897801591675,0.0,0.0009455519659601293,0.2668820423922465,0.00019698999290836025,0.0,0.0827357970215113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003939799858167205,0.0,0.0,3.939799858167205e-05,0.0,0.0,0.0,7.87959971633441e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019305019305019305,0.0,0.0,0.017335119375935702,0.0,0.0,0.0,0.0,0.00011819399574501616
G5g_T8h_D2_R1,culture,2,5g,8h,1,21794,0.14921538037992108,0.4057538772139121,0.04088281178305956,0.030512985225291365,0.06937689272276773,9.176837661741764e-05,0.0,0.012893456914747178,0.0,0.0,0.00234009360374415,0.0,0.0,0.0,0.0,0.0,0.000504726071395797,0.0006423786363219235,0.0,0.002798935486831238,0.0,0.0014682940258786822,4.588418830870882e-05,0.0,0.0,0.0,0.0002294209415435441,0.03863448655593282,0.05038083876296228,0.02987060658896944,0.01633477103790034,0.0,0.0010553363311003028,0.0,0.0,0.004817839772414426,0.007112049187849867,0.0,0.008534459025419841,0.001789483344039644,0.0013765256492612645,0.0002294209415435441,0.0031660089933009086,0.0013306414609525557,0.0018353675323483528,0.00036707350646967055,0.001973020097274479,0.00018353675323483528,0.0002753051298522529,0.0,0.0,9.176837661741764e-05,0.0,0.001009452142791594,0.0004129576947783794,0.013811140680921355,0.0,0.0,0.0004129576947783794,0.0,0.0,0.0046801872074883,0.0,0.0,0.00775442782417179,0.003028356428374782,0.0,0.0,0.003074240616683491,0.004726071395797008,0.0,0.0002753051298522529,0.0,0.0,0.02560337707625952,0.0,0.0,0.019638432596127374,0.0,0.0033495457465357436,0.0,0.0,0.0,0.0,0.001789483344039644,0.0,0.0,0.0,0.004771955584105717,0.0,0.0,0.0039001560062402497,0.0002294209415435441,0.0,0.0013765256492612645,9.176837661741764e-05,0.0,4.588418830870882e-05,0.0,0.0,0.00018353675323483528,0.0,0.0,0.00018353675323483528,0.0006423786363219235,0.0,0.0,0.0,0.0,0.004542534642562173,0.0,0.0029365880517573644,0.0,0.0009635679544828852,0.001514178214187391,0.0,0.0,0.0,0.0002753051298522529,0.0026612829219051113
G5g_T8h_D2_R2,culture,2,5g,8h,2,22746,0.15523608546557638,0.42192033764178316,0.03095049679064451,0.032972830387760485,0.048228259913831006,0.0,0.0,0.004967906445089246,0.0,0.0,0.0009232392508572936,0.0,0.0,0.0,0.0,0.0,8.792754770069463e-05,0.0027257539787215335,0.0,0.0,0.0,0.0010551305724083356,0.0,0.0,0.0,0.0,0.0,0.02141035786511914,0.05790029016090741,0.04897564406928691,0.011518508748790996,0.0,0.0024619713356194496,0.0,0.00021981886925173658,0.004792051349687857,0.012134001582695859,0.0,0.003956739646531258,0.00457223248043612,0.002637826431020839,0.0,0.015035610656818781,0.002813681526422228,8.792754770069463e-05,0.0,0.00114305812010903,0.002637826431020839,0.0002637826431020839,8.792754770069463e-05,4.396377385034731e-05,0.0043963773850347315,4.396377385034731e-05,0.0005275652862041678,0.000703420381605557,0.01046337817638266,0.0,0.0,0.0009672030247076409,0.0,0.0,0.0065506023037017495,0.0,0.0,0.007605732876110085,0.0,0.0,0.0,0.006814384946803834,0.0014947683109118087,4.396377385034731e-05,0.00013189132155104195,0.0,0.0,0.021542249186670182,0.0,8.792754770069463e-05,0.019651806911105248,0.0006154928339048624,0.0009672030247076409,0.0,0.0006594566077552098,0.0,0.0,0.0,0.0,0.0,0.0,0.0010551305724083356,0.0,0.0,0.0006594566077552098,0.0,0.0,0.001406840763211114,0.0009672030247076409,0.0,0.0,0.0,0.0,0.0013628769893607668,0.0,0.0,0.0024180075617691024,0.0013189132155104195,0.0,0.0,0.0,0.0,0.0013189132155104195,0.0,0.005979073243647235,0.0,0.0036050294557284797,0.002549898883320144,0.0,0.0,0.0,0.0,0.0023300800140684075
G5g_T8h_D2_R3,culture,2,5g,8h,3,22363,0.14434557080892546,0.37338460850512006,0.021911192594911238,0.023342127621517685,0.05218441175155391,0.0,0.0,0.0033984706881903144,0.0,0.00022358359790725752,0.0026830031748870903,0.0,0.0,0.0,0.0,0.0,0.0,0.0008049009524661271,0.0,0.0,0.0,0.005231856191029826,0.002146402539909672,0.0,0.0,0.0,0.0,0.05142422751866923,0.052094978312391,0.047265572597594244,0.02584626391807897,0.0,0.0017886687832580602,0.0,0.0,0.0032196038098645085,0.0023252694182354784,0.0,0.002459419576979833,0.008093726244242722,0.002951303492375799,4.47167195814515e-05,0.008540893440057238,0.0008496176720475786,0.0,0.002280552698654027,0.0001341501587443545,8.9433439162903e-05,0.005142422751866923,0.0,0.0,0.0020122523811653176,0.0,0.0001341501587443545,0.006439207619729017,0.016142735768903994,0.0,0.0,0.0,0.001073201269954836,0.0,0.006349774180566114,0.0,0.0,0.01663461968429996,0.0009390511112104816,0.0,0.0,0.009256360953360462,0.0018781022224209631,0.0,0.0006260340741403211,0.0,0.0,0.02843983365380316,0.0,0.0,0.02110629164244511,0.0017439520636766087,0.0011626347091177392,0.0,0.0,0.0,0.0,0.00044716719581451504,0.0,0.0,0.0,0.0008496176720475786,0.0,0.0,0.0018781022224209631,0.0,0.0,0.0021911192594911235,0.00040245047623306356,0.0,0.0,0.0,0.0,0.006573357778473371,0.0,0.0,0.0031301703707016055,0.000715467513303224,0.0,0.0001341501587443545,0.0,0.0,0.003443187407771766,0.0,0.006483924339310468,0.000268300317488709,8.9433439162903e-05,0.009569377990430622,0.0,0.0,0.0,0.0005813173545588696,0.005097706032285472
G5g_T16h_D2_R1,culture,2,5g,16h,1,24626,0.12665475513684724,0.447535125477138,0.023471128076017218,0.006172338179160237,0.059124502558271744,0.0,0.0,0.010476731909364087,0.0,0.0,0.0009745797124989848,0.0,0.0,0.0,0.0,0.0,0.0,0.00020303744010395517,0.0,8.121497604158207e-05,0.0,0.0007309347843742387,0.0015836920328108502,0.0,0.0,0.0,0.0,0.02395841793226671,0.053967351579631284,0.04556160155932754,0.02477056769268253,0.0,0.0019491594249979695,0.0,0.0,0.004141963778120685,0.008202712580199788,0.0,0.007877852676033461,0.003614066433850402,0.0016649070088524324,0.0008527572484366117,0.008527572484366117,0.0008933647364574028,0.003979533826037522,0.0032485990416632827,0.0015836920328108502,0.0010557946885405669,0.0014618695687484773,0.0,0.0,4.0607488020791034e-05,0.0,0.0001218224640623731,4.0607488020791034e-05,0.010436124421343295,0.0,0.0,0.00020303744010395517,0.0007309347843742387,0.0,0.00036546739218711933,0.0,0.0,0.011085844229675953,0.00020303744010395517,0.0,0.0,0.004182571266141476,0.005644440834889954,0.00036546739218711933,0.0030861690895801186,0.0,0.0,0.04137903029318606,0.0,0.0,0.03126776577600909,0.0,4.0607488020791034e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010151872005197758,0.0,0.0,0.0001218224640623731,0.0,0.0,0.0,0.00040607488020791033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001218224640623731,0.0005685048322910744,0.0,0.0,0.0,0.0,8.121497604158207e-05,0.0,0.005644440834889954,0.0,0.0013400471046861042,0.006456590595305774,0.0,0.0,0.0,0.0004466823682287014,0.0002842524161455372
G5g_T16h_D2_R2,culture,2,5g,16h,2,28442,0.12615146614162154,0.4382603192461852,0.01142676323746572,0.00956332184797131,0.04138246255537585,0.0,0.0,0.002847900991491456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028127417199915616,0.00045707052949862877,0.0,0.0013008930454960974,0.0,0.00042191125799873427,0.0,0.0,0.0,0.0,0.0,0.023380915547429857,0.05361788903733915,0.0583995499613248,0.008438225159974685,0.0,0.0012657337739962029,3.515927149989452e-05,0.0,0.005590324168483229,0.004851979466985444,0.0,0.004183953308487448,0.0030588566204908236,0.0018634413894944098,0.0,0.003164334434990507,0.0001757963574994726,0.0003515927149989452,0.0022853526474931438,0.005766120525982701,0.00024611490049926166,0.005344209267983967,0.0003515927149989452,0.0,0.0,0.0,0.0008438225159974685,0.0,0.013430841712959708,0.0,0.0,0.0007383447014977849,0.0,0.0,0.004113634765487659,0.0,0.0,0.018528936080444414,0.005590324168483229,0.0,0.0,0.0018634413894944098,0.0011954152309964139,0.0,0.0005977076154982069,0.0003515927149989452,0.0,0.08585894100274243,0.0,0.0,0.03473736024189579,3.515927149989452e-05,0.0015118486744954644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034104493354897686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005625483439983123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002988538077491034,0.0,0.00481682019548555,0.0,3.515927149989452e-05,0.0036214049644891356,0.0,0.0,0.0,0.0001757963574994726,0.0005273890724984178
G5g_T16h_D2_R3,culture,2,5g,16h,3,25253,0.13170712390607056,0.39056745733180215,0.03001623569476894,0.015404110402724429,0.05151863144972874,0.0,0.0,0.0017819664990298182,0.0,0.0,0.0006731873440779313,0.0,0.0,0.0,0.0,0.0,0.0006335880885439353,0.0014651724547578506,0.0,0.0,0.0,3.959925553399596e-05,0.0,0.0,0.0,0.0,0.0,0.02300716746525165,0.04351958183186156,0.04759830515186315,0.011919375915732784,0.0,0.007365461529323249,3.959925553399596e-05,0.0,0.007563457806993228,0.0034451352314576484,0.0,0.006850671207381301,0.005583495030293431,7.919851106799192e-05,3.959925553399596e-05,0.009226626539421058,0.003049142676117689,0.0007919851106799193,0.004355918108739556,0.0024947530986417455,0.0,0.014136934225636558,0.0,0.0,0.0,0.0,0.0004355918108739556,0.0019007642656318061,0.019760028511463985,0.0,0.0,0.0,0.0,0.0,0.0033659367203896567,0.0,0.0,0.011444184849324832,0.008593038450877123,0.0,0.0,0.012711361026412703,0.002138359798835782,0.0,3.959925553399596e-05,0.0,0.0003167940442719677,0.06264602225478161,0.0,0.0,0.04138122203302578,0.00019799627766997982,0.00011879776660198788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011879776660198788,0.0,0.0,0.0,7.919851106799192e-05,0.0,0.0,0.00015839702213598384,0.0,0.0,0.0,0.0,3.959925553399596e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.919851106799192e-05,0.0,0.007048667485051281,0.0,7.919851106799192e-05,0.005702292796895418,0.0,0.0,0.0,0.003326337464855661,0.0023759553320397576
G5g_T24h_D2_R1,culture,2,5g,24h,1,23773,0.08947124889580617,0.34951415471333025,0.004290581752408194,0.006225549993690321,0.028940394565263115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031969040508139485,0.0,0.0,0.0,0.0,0.0,0.030959491860514027,0.06827072729567156,0.03928826820342405,0.012913809784208977,0.0,0.010389938165145333,0.0,0.0,0.0012619358095318218,0.0007150969587346991,0.0,0.0018087746603289447,0.0005468388507971228,0.00025238716190636437,0.0,0.0007992260127034871,0.0,0.0042485172254238,0.003954065536533042,0.0018087746603289447,0.00016825810793757624,0.011105035123880032,0.0,0.0,0.0,0.0,0.0016405165523913684,0.0,0.01762503680646111,0.0,0.0,0.0,0.0,0.0,0.00025238716190636437,0.0,0.0,0.02881420098430993,0.00033651621587515247,0.0,0.0,0.012787616203255794,0.0169940689016952,0.0,0.0017246456063601564,0.0,0.0,0.14478610188028435,0.0,0.0,0.07845034282589493,0.0,0.00021032263492197032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007571614857190931,0.0,0.0,0.00016825810793757624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033651621587515247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005131872292096076,0.0,0.0,0.011820132082614732,0.0,0.0,0.0,0.0,0.008034324654019265
G5g_T24h_D2_R2,culture,2,5g,24h,2,28704,0.13684503901895206,0.26595596432552954,0.006723801560758082,0.003170289855072464,0.03257385730211817,0.0,0.0,0.0004180602006688963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.967670011148272e-05,0.0,0.0,0.0,3.483835005574136e-05,0.0,0.0,0.0,0.0,0.0,0.031145484949832776,0.06796962095875139,0.05225752508361204,0.008117335562987736,0.0,0.00048773690078037906,0.0,0.00031354515050167225,0.007385730211817168,0.003483835005574136,0.0,0.002717391304347826,0.0025780379041248605,0.0,3.483835005574136e-05,0.0025780379041248605,0.0009754738015607581,0.010451505016722408,0.0030309364548494985,0.005922519509476031,0.0014980490523968785,0.021599777034559644,0.00031354515050167225,0.0,0.0,0.0,0.0,0.0001741917502787068,0.017488851727982164,0.0,0.0,0.0,0.0,0.0,0.00013935340022296544,0.0,0.0,0.02713907469342252,0.00010451505016722408,0.0,0.0,0.024909420289855072,0.005539297658862876,0.0,0.007350891861761427,0.0,0.0,0.15914158305462653,0.0010799888517279822,0.0,0.07765468227424749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019509476031215162,0.0,0.0,0.0,0.0,0.0,0.0,0.00024386845039018953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005225752508361204,0.0,0.0020903010033444815,0.0,0.0,0.005016722408026756,0.0,0.0,0.0,0.0,0.0008012820512820513
